FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Victor,Lindelof,DEF,MUN,4500000,0,0,0,0,0,0,4559,0,0,0,0,0,0,0,0,4559,0,0,0,0,0,0,0,0,0,0,0,0,0.2,575,0,-1,0,0,0,575,0,0,0,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse,Lingard,MID,NFO,6000000,2,2,2,3.33333333333333E-07,3.33333333333333E-07,0,66984,0,2,0,0,0,0,0,0.3,66984,0,0,2,0,0.3,0,2,0,0,0,0,0,5,14312,0,-1,0,0,90,14312,0,0,2,West Ham,Everton,Tottenham,Man City,Bournemouth,1.8,1.5,1.2,1,1.3,1,1.9,1,2.1,1,1,1.3,1,1.6,1.7,1.3,1.2,1,1.4,1,1.3,1.5,1.2,1.4,1.9,1,1.3,1.1,1.7,1.7,1,1.1,1.2,1.2,1,1.2,1.3
Mateusz,Lis,GLK,SOU,4000000,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,0,0,0,0,0,0.3,745,0,-1,0,0,0,745,0,0,0,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tino,Livramento,DEF,SOU,4500000,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,-1,0,0,0,63,0,0,0,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego,Llorente,DEF,LEE,4500000,2,2,2,4.44444444444444E-07,4.44444444444444E-07,0,3029,0,1,0,0,0,0,0,0.4,3029,0,0,2,0,0.4,0,2,0,0,0,0,0,0.3,1451,0,-1,0,0,90,1451,0,0,16,Southampton,Chelsea,Brighton,Everton,Brentford F.C.,2.5,2.5,1.2,2.8,1,2,2.5,2.5,2.5,2.5,1.4,1.1,1,1.5,2.5,1,1.3,2.8,2.1,1,1.6,2.8,2.5,2.8,2.1,1.5,2.5,2.1,2.8,1.3,1,1.8,1.2,1,1.6,2.5,2.8
Hugo,Lloris,GLK,TOT,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,36715,0,1,0,1,0,0,0,0.4,36715,0,0,2,0,0.4,0,2,0,0,0,0,0,4.5,9628,0,-1,0,0,90,9628,0,0,10,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham,2.1,2.8,1.6,2.5,1.1,1,1.8,2.1,1.2,2.8,2.5,1.6,1.2,1.3,1.6,1,2.5,2.5,2.5,1,1,1.4,2.8,2.5,2.5,2,2.5,2.5,1.5,1.5,1.3,2.8,1,2.8,2.1,1,1.3
Ruben,Loftus-Cheek,MID,CHE,5000000,1,1,1,2E-07,2E-07,0,980,0,0,0,0,0,0,0,0.2,980,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,353,0,-1,0,0,25,353,0,0,1,Tottenham,Leeds United F.C.,Leicester,Southampton,West Ham,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5
Joe,Lolley,MID,NFO,5000000,0,0,0,0,0,0,1076,0,0,0,0,0,0,0,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0.1,113,0,-1,0,0,0,113,0,0,0,West Ham,Everton,Tottenham,Man City,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lowe,MID,BOU,5500000,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0.1,183,0,-1,0,0,0,183,0,0,0,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lucas Moura,MID,TOT,6000000,1,1,1,1.66666666666667E-07,1.66666666666667E-07,0,6608,0,0,0,0,0,0,0,0.2,6608,0,0,1,0,0.2,0,1,0,0,0,0,0,0.4,2006,0,-1,0,0,4,2006,0,0,5,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
,Luis Diaz,MID,LIV,8000000,2,2,2,2.5E-07,2.5E-07,0,154717,0,2,0,0,0,0,0,0.2,154717,0,0,2,0,0.2,0,2,0,0,0,0,0,19.8,76609,0,-1,0,0,77,76609,0,0,1,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton,1.7,1.3,1.3,1.3,1.5,1.1,1,1.1,1,1.2,1.8,1.9,1.3,1,1.2,1.7,1.4,1.2,1,1.2,1,1.9,1,1.3,1.7,1,1.9,1,1.2,1,2.3,1.4,1.2,1.6,1,2.1,1
,Lyanco,DEF,SOU,4500000,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,-1,0,0,0,35,0,0,0,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5500000,0,0,0,0,0,0,2422,0,1,0,0,0,0,0,0,2422,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1928,1,-1,0,0,90,1928,0,0,1,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,8000000,5,5,5,6.25E-07,6.25E-07,0,43724,0,2,0,0,0,0,0,0.6,43724,0,0,5,0,0.6,0,5,0,0,0,0,1,4.7,25084,0,-1,0,0,90,25084,0,0,19,Arsenal,Southampton,Chelsea,Man Utd,Brighton,4.2,5.2,4.2,6.5,3.9,7.1,4.3,7.1,4.5,6.5,5.5,3.9,5.3,6,5.8,5.4,4.4,6.9,6.2,4.8,6.2,5.3,5.6,5.2,4.2,5.2,5.2,5.6,5.5,4.3,4.8,4.5,6.9,6,5.4,4.4,6.7
Harry,Maguire,DEF,MUN,5000000,0,0,0,0,0,0,16180,1,2,0,0,0,0,0,0,16180,0,0,0,0,0,0,0,0,0,0,0,0,0.9,4749,0,-1,0,0,90,4749,0,0,14,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riyad,Mahrez,MID,MCI,8000000,1,1,1,1.25E-07,1.25E-07,0,94243,0,0,0,0,0,0,0,0.1,94243,0,0,1,0,0.1,0,1,0,0,0,0,0,5,21189,0,-1,0,0,2,21189,0,0,4,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Ainsley,Maitland-Niles,MID,ARS,5000000,0,0,0,0,0,0,1353,0,0,0,0,0,0,0,0,1353,0,0,0,0,0,0,0,0,0,0,0,0,0.1,450,0,-1,0,0,0,450,0,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrell,Malacia,DEF,MUN,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,26642,0,0,0,0,0,0,0,0.2,26642,0,0,1,0,0.2,0,1,0,0,0,0,0,2.1,5396,0,-1,0,0,1,5396,0,0,6,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal,0.5,0.5,1.2,0.5,0.9,0.9,0.5,0.5,1.2,0.5,1.1,0.7,1.1,0.7,0.5,0.7,1.2,0.5,0.5,0.7,1.1,0.5,0.6,0.5,0.5,1.4,0.5,0.5,1.4,0.5,0.9,0.9,0.9,0.9,1.4,0.5,0.5
Orel,Mangala,MID,NFO,5000000,1,1,1,2E-07,2E-07,0,475,0,1,0,0,0,0,0,0.2,475,0,0,1,0,0.2,0,1,0,0,0,0,0,0,126,0,-1,0,0,15,126,0,0,3,West Ham,Everton,Tottenham,Man City,Bournemouth,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
,Manquillo,DEF,NEW,4500000,0,0,0,0,0,0,928,0,0,0,0,0,0,0,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0.1,96,0,-1,0,0,0,96,0,0,0,Brighton,Man City,Wolverhampton,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sekou,Mara,FWD,SOU,5500000,0,0,0,0,0,0,1330,0,0,0,0,0,0,0,0,1330,0,0,0,0,0,0,0,0,0,0,0,0,0.1,468,0,-1,0,0,0,468,0,0,0,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solly,March,MID,BHA,5000000,5,5,5,1E-06,1E-06,0,2964,0,1,0,0,0,0,0,1,2964,0,0,5,0,1,0,5,0,0,0,0,1,0.3,16508,0,-1,0,0,90,16508,0,0,15,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester,5.4,5.8,5.5,6,5.6,4.5,6.5,4.4,5.3,5.2,7.1,4.3,5.2,3.9,7.1,4.2,5.2,6,5.4,4.6,5.5,5.6,6.9,4.4,6.7,4.5,6.5,6.2,4.3,4.2,5.3,6.2,4.8,6.9,4.2,5.2,6.2
Emiliano,Marcondes,MID,BOU,5000000,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,-1,0,0,0,65,0,0,0,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Marquinhos,MID,ARS,4900000,0,0,0,0,0,0,2176,0,0,0,0,0,0,0,0,2176,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,555,0,-1,0,0,0,555,-1,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,6900000,0,0,0,0,0,0,87719,0,0,0,0,0,0,0,0,87719,-1,1,0,1,0,0,0,0,0,0,0,0,1.2,2198,0,-1,0,0,0,2198,-1,0,0,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,6100000,8,8,8,1.31147540983607E-06,1.31147540983607E-06,0,46194,0,0,0,0,0,1,0,1.3,46194,1,-1,8,-1,1.3,0,8,0,0,1,0,0,26.6,390090,0,-1,0,0,90,390090,1,0,23,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd,10.8,9.1,11.4,11.4,9.9,11.4,9.9,10.2,10.4,9.1,10.2,8.5,11.4,8.5,8,11.4,8,10.4,8.7,11.4,9.9,11.4,9.9,9.3,10.6,9.9,11.4,10.6,8.9,9.9,10.1,8.7,10.1,8.9,9.6,9.9,9.6
,Martinez,GLK,AVL,5000000,1,1,1,2E-07,2E-07,0,45740,0,2,0,1,0,0,0,0.2,45740,0,0,1,0,0.2,0,1,0,0,0,0,0,5.7,18582,0,-1,0,0,90,18582,0,0,10,Everton,Crystal Palace,West Ham,Arsenal,Man City,1.4,0.9,1.1,0.7,0.5,0.5,1.4,0.5,0.5,0.9,0.5,0.5,0.5,1.4,0.5,0.5,0.9,1.4,0.5,1.2,0.6,0.5,0.9,1.2,1.1,0.9,0.5,0.7,0.7,0.5,0.5,0.5,1.2,1.2,1.1,0.5,0.5
Lisandro,Martinez,DEF,MUN,4500000,0,0,0,0,0,0,32609,1,2,0,0,0,0,0,0,32609,0,0,0,0,0,0,0,0,0,0,0,0,3.2,21592,0,-1,0,0,90,21592,0,0,16,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur,Masuaku,DEF,WHU,4500000,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Nottingham Forest FC,Brighton,Aston Villa,Tottenham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,11190,0,1,0,0,0,0,0,0.2,11190,0,0,1,0,0.2,0,1,0,0,0,0,0,0.7,3269,0,-1,0,0,32,3269,0,0,2,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle,0.9,1.1,0.5,0.8,0.5,1.3,0.5,0.5,0.7,0.5,1.2,0.5,1.4,0.8,0.8,0.9,0.5,0.5,0.5,0.5,1.2,0.7,0.6,1.1,0.9,0.5,0.5,0.6,0.5,1.2,0.7,1,1,0.5,0.5,0.7,1
Joel,Matip,DEF,LIV,6000000,1,1,1,1.66666666666667E-07,1.66666666666667E-07,0,25432,0,2,0,0,0,0,0,0.2,25432,0,0,1,0,0.2,0,1,0,0,0,0,0,2.5,10505,0,-1,0,0,90,10505,0,0,19,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton,1.1,1.2,0.5,0.5,1.2,1.4,0.7,0.5,0.7,0.5,1.1,0.5,0.5,0.9,1.4,0.7,0.6,0.5,0.5,0.9,1.2,1.4,0.5,0.9,1.4,0.5,0.5,0.5,0.9,0.5,0.7,0.9,1.1,0.5,0.5,0.9,1.2
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6500000,0,0,0,0,0,0,20200,0,0,0,0,0,0,0,0,20200,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4135,0,-1,0,0,0,4135,0,0,0,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Mbabu,DEF,FUL,4500000,0,0,0,0,0,0,2345,0,0,0,0,0,0,0,0,2345,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1012,0,-1,0,0,0,1012,0,0,0,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loic,Mbe Soh,DEF,NFO,4500000,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,-1,0,0,0,31,0,0,0,West Ham,Everton,Tottenham,Man City,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,1466,0,0,0,0,0,0,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0.1,450,0,-1,0,0,0,450,0,0,0,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,FWD,BRE,6000000,2,2,2,3.33333333333333E-07,3.33333333333333E-07,0,29531,0,2,0,0,0,0,0,0.3,29531,0,0,2,0,0.3,0,2,0,0,0,0,0,2.3,10233,0,-1,0,0,90,10233,0,0,13,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.,2.8,2,2,2.5,2.1,2.5,1,1,1,2,1,2.5,2.8,2.3,1,1.1,2.3,2.8,1,1.7,2.8,1,2.8,2.5,2.4,1.6,1.9,1.6,1,2.5,2.8,1,2.7,2.5,2.7,1,1.1
James,McArthur,MID,CRY,5000000,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,-1,0,0,0,58,0,0,0,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McAtee,MID,MCI,4500000,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,McCarthy,GLK,SOU,4500000,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0.3,329,0,-1,0,0,0,329,0,0,0,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,18431,0,2,0,0,0,0,0,0.4,18431,0,0,2,0,0.4,0,2,0,0,0,0,0,1.8,6451,0,-1,0,0,90,6451,0,0,16,Everton,Crystal Palace,West Ham,Arsenal,Man City,1.9,1.3,1.8,1,1.2,1,1.2,1,1.9,1.2,1.5,1.6,1,1.7,1,1.3,1,1.1,1.3,1,1.4,1,1.2,1.5,1.7,1.4,1.3,1,2.3,1.3,1.2,1.9,1.3,1,1.2,1,1.1
Scott,McKenna,DEF,NFO,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1124,0,2,0,0,0,0,0,0.2,1124,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,285,0,-1,0,0,90,285,0,0,9,West Ham,Everton,Tottenham,Man City,Bournemouth,0,0,0,0.5,0.5,0.5,0.5,0.5,0.9,1.2,0.5,0.5,0.7,0.5,1.1,1.2,0.9,1.2,0.6,0.5,0.5,0.5,0.5,0.9,1.4,0.9,0.5,1.4,0.7,1.4,0.5,0.5,0.5,1.4,0.7,0.9,0.9
Dwight,McNeil,MID,EVE,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,3912,0,1,0,0,0,0,0,0.4,3912,0,0,2,0,0.4,0,2,0,0,0,0,0,0.4,2033,0,-1,0,0,60,2033,0,0,20,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool,1.7,2.3,1.2,1,1.3,1,1.8,1,1.7,1,1,1.7,1.5,1.4,1,1.1,1,1.1,1.2,1.4,1.2,1,1.3,2.1,1.9,1.6,1,1.2,1.3,1.9,1.3,1.3,1,1,1.2,1,1.3
Scott,McTominay,MID,MUN,5000000,1,1,1,2E-07,2E-07,0,4717,1,2,0,0,0,0,0,0.2,4717,0,0,1,0,0.2,0,1,0,0,0,0,0,0.3,2240,0,-1,0,0,77,2240,0,0,1,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.7,0.5,0.5,0.5,0.6
Ben,Mee,DEF,BRE,4500000,0,0,0,0,0,0,2580,0,2,0,0,0,0,0,0,2580,0,0,0,0,0,0,0,0,0,0,0,0,0.3,957,0,-1,0,0,58,957,0,0,9,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edouard,Mendy,GLK,CHE,5000000,7,7,7,1.4E-06,1.4E-06,0,75166,0,0,0,3,0,0,0,1.4,75166,0,0,7,0,1.4,0,7,0,0,1,0,0,22.8,156526,0,-1,0,1,90,156526,0,0,28,Tottenham,Leeds United F.C.,Leicester,Southampton,West Ham,9.9,8.7,9.9,8.7,9.9,6.6,8.8,8.7,9.9,8.7,6.3,9.9,8.2,9.9,8.7,9.5,8.7,7.7,9.9,7.5,8,8.7,9.9,8.7,9.9,8.7,9.9,9.9,8.7,9.5,8.7,7.7,8.7,8.2,9.9,6.3,9.9
Nampalys,Mendy,MID,LEI,4500000,0,0,0,0,0,0,6459,0,0,0,0,0,0,0,0,6459,0,0,0,0,0,0,0,0,0,0,0,0,0.7,4310,0,-1,0,0,0,4310,0,0,0,Arsenal,Southampton,Chelsea,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Mepham,DEF,BOU,4500000,7,7,7,1.55555555555556E-06,1.55555555555556E-06,0,917,0,0,0,0,0,0,0,1.6,917,0,0,7,0,1.6,0,7,1,0,1,0,0,0.1,2553,0,-1,0,0,90,2553,0,0,29,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC,6.3,9.9,7.5,9.9,8.7,9.5,8.7,7.7,9.9,6.6,9.9,8.7,9.9,8.7,9.9,8.7,9.9,8.7,6.3,9.9,8.2,9.9,8.7,7.7,8.7,8.8,8.7,8,8.7,8.7,9.9,8.7,9.9,9.9,8.7,9.9,8.7
Illan,Meslier,GLK,LEE,4500000,3,3,3,6.66666666666667E-07,6.66666666666667E-07,0,13391,0,1,0,5,0,0,0,0.7,13391,0,0,3,0,0.7,0,3,0,0,0,0,0,2.5,11005,0,-1,0,0,90,11005,0,0,19,Southampton,Chelsea,Brighton,Everton,Brentford F.C.,3.7,4.3,2.3,4.3,1.6,3.6,3.7,4.3,3.7,4.3,2.7,2.2,2,2.9,3.7,2.1,2.5,4.3,3.7,2.1,3,4.3,3.7,4.3,3.7,2.9,3.7,3.7,4.3,2.5,1.6,3.3,2.3,1.6,3.1,3.7,4.3
Alex,Mighten,MID,NFO,5000000,1,1,1,2E-07,2E-07,0,392,0,0,0,0,0,0,0,0.2,392,0,0,1,0,0.2,0,1,0,0,0,0,0,0,65,0,-1,0,0,7,65,0,0,1,West Ham,Everton,Tottenham,Man City,Bournemouth,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Luka,Milivojevic,MID,CRY,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,4951,0,1,0,0,0,0,0,0.2,4951,0,0,1,0,0.2,0,1,0,0,0,0,0,0.7,5623,0,-1,0,0,15,5623,0,0,3,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.8
Stanley,Mills,MID,EVE,4500000,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,-1,0,0,0,347,0,0,0,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Milner,MID,LIV,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,7901,0,1,0,0,0,0,0,0.2,7901,0,0,1,0,0.2,0,1,0,0,0,0,0,0.9,10330,0,-1,0,0,31,10330,0,0,1,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.7,0.5
